item_name,item_type,source,target,item_value
D45,RESPONSE,8,8,8
D45,RESPONSE,9,9,9
D45,RESPONSE, Extremely good, Äusserst gut,10
D45,RESPONSE, (Don't know),(Weiss nicht),888
D46,REQUEST,A law against promoting racial or ethnic hatred,Ein Gesetz gegen das Schüren von Hassparolen gegen bestimmte Volksgruppen oder ethnischen Gruppen.,
D46,RESPONSE, Extremely bad, Äusserst schlecht,0
D46,RESPONSE,1,1,1
D46,RESPONSE,2,2,2
D46,RESPONSE,3,3,3
D46,RESPONSE,4,4,4
D46,RESPONSE,5,5,5
D46,RESPONSE,6,6,6
D46,RESPONSE,7,7,7
D46,RESPONSE,8,8,8
D46,RESPONSE,9,9,9
D46,RESPONSE, Extremely good, Äusserst gut,10
D46,RESPONSE, (Don't know),(Weiss nicht),888
D47,REQUEST,Do you have any friends who have come to live in country from another country?,"Haben Sie Freunde, die aus einem anderen Herkunftsland in die Schweiz gezogen sind?",
D47,RESPONSE,"Yes, several","Ja, mehrere",1
D47,RESPONSE,"Yes, a few","Ja, ein paar",2
D47,RESPONSE,"No, none at all","Nein, überhaupt keine",3
D47,RESPONSE,(Don't know),(Weiss nicht),888
D48,REQUEST,Do you have any colleagues at work who have come to live in country from another country?,"Haben Sie Arbeitskollegen, die aus einem anderen Herkunftsland in die Schweiz gezogen sind?",
D48,RESPONSE,"Yes, several","Ja, mehrere",1
D48,RESPONSE,"Yes, a few","Ja, ein paar",2
D48,RESPONSE,"No, none at all","Nein, überhaupt keine",3
D48,RESPONSE,(Don't know),(Weiss nicht),888
D49,REQUEST,Some people come to this country and apply for refugee status on the grounds that they fear persecution in their own country.,"In der Schweiz gibt es Menschen, die hier um Asyl ersuchen, weil sie in ihrem Herkunftsland Angst vor einer Verfolgung haben.",
D49,REQUEST,"Using this card, please say how much you agree or disagree with the following statements.","Bitte sagen Sie mir, in welchem Masse Sie mit den folgenden Aussagen zustimmen oder sie ablehnen.",
D49,REQUEST,Firstly...,Erstens ...,
D49,REQUEST,country has more than its fair share of people applying for refugee status,Die Schweiz hat einen größeren Anteil an Asylbewerbern als ihr gerechterweise zukommt.,
D49,RESPONSE,Agree,Stimme stark zu,1
D49,RESPONSE,Agree strongly,Stimme zu,2
D49,RESPONSE,Neither agree nor disagree,Weder noch,3
D49,RESPONSE,Disagree,Lehne ab,4
D49,RESPONSE,Disagree strongly,Lehne stark ab,5
D49,RESPONSE,(Don't know),(Weiss nicht),888
D50,REQUEST,"While their applications for refugee status are being considered, people should be allowed to work in country","Asylbewerber sollten während der Zeit, in der ihr Asylgesuch geprüft wird, in der Schweiz arbeiten dürfen.",
D50,RESPONSE,Agree,Stimme stark zu,1
D50,RESPONSE,Agree strongly,Stimme zu,2
D50,RESPONSE,Neither agree nor disagree,Weder noch,3
D50,RESPONSE,Disagree,Lehne ab,4
D50,RESPONSE,Disagree strongly,Lehne stark ab,5
D50,RESPONSE,(Don't know),(Weiss nicht),888
D51,REQUEST,The government should be generous in judging people's applications for refugee status,Der Staat sollte sich bei der Beurteilung von Asylgesuchen grosszügig zeigen.,
D51,RESPONSE,Agree,Stimme stark zu,1
D51,RESPONSE,Agree strongly,Stimme zu,2
D51,RESPONSE,Neither agree nor disagree,Weder noch,3
D51,RESPONSE,Disagree,Lehne ab,4
D51,RESPONSE,Disagree strongly,Lehne stark ab,5
D51,RESPONSE,(Don't know),(Weiss nicht),888
D52,REQUEST,Most applicants for refugee status aren't in real fear of persecution in their own countries,Die meisten Asylbewerber müssen sich in ihren Herkunftsländern eigentlich gar nicht vor einer Verfolgung fürchten.,
D52,RESPONSE,Agree,Stimme stark zu,1
D52,RESPONSE,Agree strongly,Stimme zu,2
D52,RESPONSE,Neither agree nor disagree,Weder noch,3
D52,RESPONSE,Disagree,Lehne ab,4
D52,RESPONSE,Disagree strongly,Lehne stark ab,5
D52,RESPONSE,(Don't know),(Weiss nicht),888
D53,REQUEST,"While their cases are being considered, applicants should be kept in detention centres","Asylbewerber sollten während der Zeit, in der ihr Asylgesuch geprüft wird, in Auffanglagern interniert werden.",
D53,RESPONSE,Agree,Stimme stark zu,1
D53,RESPONSE,Agree strongly,Stimme zu,2
D53,RESPONSE,Neither agree nor disagree,Weder noch,3
D53,RESPONSE,Disagree,Lehne ab,4
D53,RESPONSE,Disagree strongly,Lehne stark ab,5
D53,RESPONSE,(Don't know),(Weiss nicht),888
D54,REQUEST,"While their cases are being considered, the country government should give financial support to applicants","Asylbewerber sollten während der Zeit, in der ihr Asylgesuch geprüft wird, vom Schweizer Staat eine finanzielle Unterstützung erhalten.",
D54,RESPONSE,Agree,Stimme stark zu,1
D54,RESPONSE,Agree strongly,Stimme zu,2
D54,RESPONSE,Neither agree nor disagree,Weder noch,3
D54,RESPONSE,Disagree,Lehne ab,4
D54,RESPONSE,Disagree strongly,Lehne stark ab,5
D54,RESPONSE,(Don't know),(Weiss nicht),888
D55,REQUEST,Refugees whose applications are granted should be entitled to bring in their close family members,"Asylbewerber, deren Gesuch genehmigt wird, sollten die Erlaubnis erhalten, ihre engen Familienangehörigen nachzuziehen.",
D55,RESPONSE,Agree,Stimme stark zu,1
D55,RESPONSE,Agree strongly,Stimme zu,2
D55,RESPONSE,Neither agree nor disagree,Weder noch,3
D55,RESPONSE,Disagree,Lehne ab,4
D55,RESPONSE,Disagree strongly,Lehne stark ab,5
D55,RESPONSE,(Don't know),(Weiss nicht),888
D56,REQUEST,"Out of every 100 people living in country, how many do you think were born outside country?","Wie viele Menschen von 100 Menschen, die in der Schweiz leben, wurden ausserhalb der Schweiz geboren?",
D57,REQUEST,"Compared to other European countries of about the same size as country, do you think that more or fewer people to come and live here from other countries?","Wenn Sie die Schweiz mit anderen, ungefähr gleich großen europäischen Ländern vergleichen , was meinen Sie: Kommen mehr, weniger oder ungefähr gleich viele Zuwanderer in die Schweiz?",
D57,INSTRUCTION,Please use this card.,Befrager: Verwenden Sie Karte Nr. 41,
D57,RESPONSE,Far more people come to live in country,"Es kommen viel mehr Zuwanderer in die Schweiz, um hier zu leben",1
D57,RESPONSE,More people come to live in country,Es kommen mehr,2
D57,RESPONSE,About the same number of people come to live in country,Es kommen ungefähr gleich viele,3
D57,RESPONSE,Fewer people come to live in country,Es kommen weniger,4
D57,RESPONSE,Far fewer people come to live in country,Es kommen viel weniger,5
D57,RESPONSE,(Don't know),(Weiss nicht),888
D58,REQUEST,How do you think the number of people leaving country nowadays compares to the number coming to live in country?,"Was glauben Sie: Wie sieht das zahlenmässige Verhältnis zwischen den Menschen aus, die heutzutage aus der Schweiz auswandern, und denjenigen, die in die Schweiz einwandern?",
D58,INSTRUCTION,Please use this card.,Befrager: Verwenden Sie Karte Nr. 42,
D58,RESPONSE,Many more people leaving,Viel mehr Menschen wandern aus,1
D58,RESPONSE,More people leaving,Mehr Menschen wandern aus,2
D58,RESPONSE,About the same arriving and leaving,Ungefähr gleich viele wandern ein und aus Mehr Menschen wandern ein,3
D58,RESPONSE,More people arriving,Viel mehr Menschen wandern ein,4
D58,RESPONSE,(Don't know),(Weiss nicht),888
C1,REQUEST,"Taking all things together, how happy would you say you are?",Wenn Sie alle Aspekte Ihres Lebens berücksichtigen: Wie glücklich sind Sie?,
C1,RESPONSE, Extremely unhappy, Äusserst unglücklich,0
C1,RESPONSE,1,1,1
C1,RESPONSE,2,2,2
C1,RESPONSE,3,3,3
C1,RESPONSE,4,4,4
C1,RESPONSE,5,5,5
C1,RESPONSE,6,6,6
C1,RESPONSE,7,7,7
C1,RESPONSE,8,8,8
C1,RESPONSE,9,9,9
C1,RESPONSE, Extremely happy, Äusserst glücklich,10
C1,RESPONSE,(Don't know),(Weiss nicht),888
C2,REQUEST,"Using this card, how often do you meet socially with friends, relatives or work colleagues?","Benutzen Sie diese Liste und sagen Sie mir, wie häufig treffen Sie sich mit Freunden, Verwandten, Bekannten oder privat mit Arbeitskollegen?",
C2,RESPONSE,Never,Nie,1
C2,RESPONSE,Less than once a month,Weniger als einmal pro Monat,2
C2,RESPONSE,Once a month,Einmal pro Monat,3
C2,RESPONSE,Several times a month,Mehrmals pro Monat,4
C2,RESPONSE,Once a week,Einmal pro Woche,5
C2,RESPONSE,Several times a week,Mehrmals pro Woche,6
C2,RESPONSE,Every day,Jeden Tag,7
C2,RESPONSE,(Don't know),(Weiss nicht),888
C3,REQUEST,Do you have anyone with whom you can discuss intimate and personal matters?,"Haben Sie jemanden, mit dem Sie vetrauliche und persönliche Angelegenheiten besprechen können?",
C3,RESPONSE,Yes,Ja,1
C3,RESPONSE,No,Nein,2
C3,RESPONSE,(Don't know),(Weiss nicht),888
C4,REQUEST,"Compared to other people of your age, how often would you say you take part in social activities?","Wenn Sie sich mit Gleichaltrigen vergleichen, wie oft nehmen Sie an geselligen Ereignissen oder Treffen teil?",
C4,RESPONSE,Much less than most,Viel seltener als die meisten,1
C4,RESPONSE,Less than most,Seltener als die meisten,2
C4,RESPONSE,About the same,Etwa gleich häufig,3
C4,RESPONSE,More than most,Häufiger als die meisten,4
C4,RESPONSE,Much more than most,Viel häufiger als die meisten,5
C4,RESPONSE,(Don't know),(Weiss nicht),888
C5,REQUEST,Have you or a member of your household been the victim of a burglary or assault in the last 5 years?,Ist in den vergangenen 5 Jahren ein Mitglied Ihres Haushalts Opfer eines Einbruchs oder eines Überfalls geworden?,
C5,RESPONSE,Yes,Ja,1
C5,RESPONSE,No,Nein,2
C5,RESPONSE,(Don't know),(Weiss nicht),888
C6,REQUEST,How safe do you – or would you - feel walking alone in this area after dark?,"Wie sicher fühlen oder würden Sie sich fühlen, wenn Sie in Ihrer Wohngegend nach Einbruch der Dunkelheit allein zu Fuss unterwegs sind oder wären?",
C6,REQUEST,Do – or would – you feel...,Fühlen Sie sich...,
C6,RESPONSE,very safe,sehr sicher,1
C6,RESPONSE,safe,sicher,2
C6,RESPONSE,unsafe,unsicher,3
C6,RESPONSE,"or, very unsafe?",oder sehr unsicher?,4
C6,RESPONSE,(Don't know),(Weiss nicht),888
C7,REQUEST,How is your health in general?,Wie würden Sie Ihren allgemeinen Gesundheitszustand einstufen?,
C7,REQUEST,Would you say it is ...,Halten Sie Ihren Gesundheitszustand für:,
C7,RESPONSE,very good,sehr gut,1
C7,RESPONSE,good,gut,2
C7,RESPONSE,fair,mittelmässig,3
C7,RESPONSE,bad,schlecht,4
C7,RESPONSE,"or, very bad?",oder sehr schlecht?,5
C7,RESPONSE,(Don't know),(Weiss nicht),888
C8,REQUEST,"Are you hampered in your daily activities in any way by any longstanding illness, or disability, infirmity or mental health problem?","Werden Sie bei Ihren täglichen Aktivitäten in irgendeiner Form durch eine langwierige Krankheit, eine Behinderung, ein Gebrechen oder durch seelische Krankheit eingeschränkt?",
C8,RESPONSE,Yes a lot,"Ja, sehr stark",1
C8,RESPONSE,Yes to some extent,"Ja, bis zu einem gewissen Grad",2
C8,RESPONSE,No,Nein,3
C8,RESPONSE,(Don't know),(Weiss nicht),888
C9,REQUEST,Do you consider yourself as belonging to any particular religion or denomination?,Fühlen Sie sich einer bestimmten Religion oder Konfession zugehörig?,
C9,RESPONSE,Yes,Ja,1
C9,RESPONSE,No,Nein,2
C9,RESPONSE,(Don't know),(Weiss nicht),888
C10,REQUEST,Which one?,Welcher?,
C10,RESPONSE,Christian – no denomination,Römisch-Katholisch,1
C10,RESPONSE,Roman Catholic,Christ-Katholisch,2
C10,RESPONSE,Greek or Russian Orthodox,Protestantisch,3
C10,RESPONSE,Other Eastern Orthodox,"Orthodox (Russische, griechische Kirche)",4
C10,RESPONSE,Protestant (no further detail),Andere christliche Religion,5
C10,RESPONSE,Church of England / Anglican,Jüdisch,6
C10,RESPONSE,Baptist,Islamisch,7
C10,RESPONSE,Methodist,Buddhistisch,8
C10,RESPONSE,Presbyterian / Church of Scotland,Hinduistisch,9
C10,RESPONSE,United Reform Church / Congregational,Andere nicht christliche Religion,10
C10,RESPONSE,(Don't know),(Weiss nicht),888
C11,REQUEST,Have you ever considered yourself as belonging to any particular religion or denomination?,Haben Sie sich jemals einer bestimmten Religion oder Konfession zugehörig gefühlt?,
C11,RESPONSE,Yes,Ja,1
C11,RESPONSE,No,Nein,2
C11,RESPONSE,(Don't know),(Weiss nicht),888
C12,REQUEST,Which one?,Welcher?,
C12,RESPONSE,Christian – no denomination,Römisch-Katholisch,1
C12,RESPONSE,Roman Catholic,Christ-Katholisch,2
C12,RESPONSE,Greek or Russian Orthodox,Protestantisch,3
C12,RESPONSE,Other Eastern Orthodox,"Orthodox (Russische, griechische Kirche)",4
C12,RESPONSE,Protestant (no further detail),Andere christliche Religion,5
C12,RESPONSE,Church of England / Anglican,Jüdisch,6
C12,RESPONSE,Baptist,Islamisch,7
C12,RESPONSE,Methodist,Buddhistisch,8
C12,RESPONSE,Presbyterian / Church of Scotland,Hinduistisch,9
C12,RESPONSE,United Reform Church / Congregational,Andere nicht christliche Religion,10
C12,RESPONSE,(Don't know),(Weiss nicht),888
C13,REQUEST,"Regardless of whether you belong to a particular religion, how religious would you say you are?","Ungeachtet der Tatsache, ob Sie nun einer bestimmten Religion angehören oder nicht: Wie religiös sind Sie?",
C13,RESPONSE, Not at all religious, Überhaupt nicht religiös,0
C13,RESPONSE,1,1,1
C13,RESPONSE,2,2,2
C13,RESPONSE,3,3,3
C13,RESPONSE,4,4,4
C13,RESPONSE,5,5,5
C13,RESPONSE,6,6,6
C13,RESPONSE,7,7,7
C13,RESPONSE,8,8,8
C13,RESPONSE,9,9,9
C13,RESPONSE, Very religious, Sehr religiös,10
C13,RESPONSE,(Don't know),(Weiss nicht),888
C14,REQUEST,"Apart from special occasions such as weddings and funerals, about how often do you attend religious services nowadays?",Wie oft nehmen Sie abgesehen von besonderen Ereignissen wie Hochzeiten oder Beerdigungen heutzutage an Gottesdiensten teil?,
C14,RESPONSE,Every day,Jeden Tag,1
C14,RESPONSE,More than once a week,Mehr als einmal pro Woche,2
C14,RESPONSE,Once a week,Einmal pro Woche,3
C14,RESPONSE,At least once a month,Mindestens einmal pro Monat,4
C14,RESPONSE,Only on special holy days,Nur an besonderen Feiertagen,5
C14,RESPONSE,Less often,Noch seltener,6
C14,RESPONSE,Never,Nie,7
C14,RESPONSE,(Don't know),(Weiss nicht),888
C15,REQUEST,"Apart from when you are at religious services, how often, if at all, do you pray?","Abgesehen von Gottesdiensten, wie oft beten Sie - wenn überhaupt?",
C15,RESPONSE,Every day,Jeden Tag,1
C15,RESPONSE,More than once a week,Mehr als einmal pro Woche,2
C15,RESPONSE,Once a week,Einmal pro Woche,3
C15,RESPONSE,At least once a month,Mindestens einmal pro Monat,4
C15,RESPONSE,Only on special holy days,Nur an besonderen Feiertagen,5
C15,RESPONSE,Less often,Noch seltener,6
C15,RESPONSE,Never,Nie,7
C15,RESPONSE,(Don't know),(Weiss nicht),888
C16,REQUEST,Would you describe yourself as being a member of a group that is discriminated against in this country?,"Würden Sie sich als Angehörige einer Gruppe beschreiben, die in diesem Land diskriminiert wird?",
C16,RESPONSE,Yes,Ja,1
C16,RESPONSE,No,Nein,2
C16,RESPONSE,(Don't know),(Weiss nicht),888
C17,REQUEST,On what grounds is your group discriminated against?,Aus welchen Gründen wird Ihre Gruppe diskriminiert?,
C17,RESPONSE,Colour or race,Hautfarbe,1
C17,RESPONSE,Nationality,Nationalität,2
C17,RESPONSE,Religion,Religion,3
C17,RESPONSE,Language,Sprache,4
C17,RESPONSE,Ethnic group,Volksgruppe oder ethnische Gruppe,5
C17,RESPONSE,Age,Alter,6
C17,RESPONSE,Gender,Geschlecht,7
C17,RESPONSE,Sexuality,Sexuelle Neigungen,8
C17,RESPONSE,Disability,Behinderung,9
C17,RESPONSE,Other,Andere,10
C17,RESPONSE,(Don't know),(Weiss nicht),888
C18,REQUEST,Are you a citizen of country?,Sind Sie Schweizerbürger oder Schweizerbürgerin?,
C18,RESPONSE,Yes,Ja,1
C18,RESPONSE,No,Nein,2
C18,RESPONSE,(Don't know),(Weiss nicht),888
C19,REQUEST,What citizenship do you hold?,Welche Staatsbürgerschaft besitzen Sie?,
C20,REQUEST,Were you born in country?,Sind Sie in der Schweiz geboren?,
C20,RESPONSE,Yes,Ja,1
C20,RESPONSE,No,Nein,2
C20,RESPONSE,(Don't know),(Weiss nicht),888
C21,REQUEST,In which country were you born?,In welchem Land sind Sie geboren?,
C22,REQUEST,How long ago did you first come to live in country?,"Vor wie viel Jahren sind Sie zum erstenmal in die Schweiz gekommen, um hier zu leben?",
C22,RESPONSE,Within the last year,Innerhalb des letzten Jahres,1
C22,RESPONSE,1-5 years ago,Vor 1 bis 5 Jahren,2
C22,RESPONSE,6-10 years ago,Vor 6 bis 10 Jahren,3
C22,RESPONSE,11-20 years ago,Vor 11 bis 20 Jahren,4
C22,RESPONSE,More than 20 years ago,Vor über 20 Jahren,5
C22,RESPONSE,(Don't know),(Weiss nicht),888
C23,REQUEST,What language or languages do you speak most often at home?,Welche Sprache oder Sprachen sprechen Sie zuhause am häufigsten?,
C23,RESPONSE,WRITE IN UP TO 2 LANGUAGES,Deutsch (Schweizerdeutsch oder Hochdeutsch),1
C23,RESPONSE,(Don't know),(Weiss nicht),888
C24,REQUEST,Do you belong to a minority ethnic group in country?,"Gehören Sie einer Volksgruppe oder ethnischen Gruppe an, die in der Schweiz in der Minderheit ist?",
C24,RESPONSE,Yes,Ja,1
C24,RESPONSE,No,Nein,2
C24,RESPONSE,(Don't know),(Weiss nicht),888
C25,REQUEST,Was your father born in country?,Ist Ihr Vater in der Schweiz geboren?,
C25,RESPONSE,Yes,Ja,1
C25,RESPONSE,No,Nein,2
C25,RESPONSE,(Don't know),(Weiss nicht),888
C26,REQUEST,From which of these continents does your father originally come?,Aus welchem Kontinent stammt Ihr Vater ursprünglich?,
C26,RESPONSE,Europe,Europa,1
C26,RESPONSE,Africa,Afrika,2
C26,RESPONSE,Asia,Asien,3
C26,RESPONSE,North America,Nordamerika,4
C26,RESPONSE,South America and the Caribbean,Südamerika und Karibik,5
C26,RESPONSE,Australasia,Australien und Ozeanien,6
C26,RESPONSE,(Don't know),(Weiss nicht),888
C27,REQUEST,Was your mother born in country?,Ist Ihre Mutter in der Schweiz geboren?,
C27,RESPONSE,Yes,Ja,1
C27,RESPONSE,No,Nein,2
C27,RESPONSE,(Don't know),(Weiss nicht),888
C28,REQUEST,From which of these continents does your mother originally come?,Aus welchem Kontinent stammt Ihre Mutter ursprünglich?,
C28,RESPONSE,Europe,Europa,1
C28,RESPONSE,Africa,Afrika,2
C28,RESPONSE,Asia,Asien,3
C28,RESPONSE,North America,Nordamerika,4
C28,RESPONSE,South America and the Caribbean,Südamerika und Karibik,5
C28,RESPONSE,Australasia,Australien und Ozeanien,6
C28,RESPONSE,(Don't know),(Weiss nicht),888
I1,REQUEST,How was the supplementary questionnaire administered?,Wie wurde der zusätzliche Fragebogen ausgefüllt?,
I1,RESPONSE,Face-to-face interview,face to face,1
I1,RESPONSE,(Don't know),(Weiss nicht),888
I2,REQUEST,QUESTIONS ON THE INTERVIEW AS A WHOLE,Hatte der Befragte bei einer Frage Verständnisschwierigkeiten und musste deshalb nachfragen?,
I2,RESPONSE,Never,Nie,1
I2,RESPONSE,Almost never,Fast nie,2
I2,RESPONSE,Now and then,Ab und zu,3
I2,RESPONSE,Often,Oft,4
I2,RESPONSE,Very often,Sehr oft,5
I2,RESPONSE,(Don't know),(Weiss nicht),888
I3,REQUEST,Did you feel that the respondent was reluctant to answer any questions?,"Hatten Sie das Gefühl, dass der Befragte gewisse Fragen nur ungern beantwortete?",
I3,RESPONSE,Never,Nie,1
I3,RESPONSE,Almost never,Fast nie,2
I3,RESPONSE,Now and then,Ab und zu,3
I3,RESPONSE,Often,Oft,4
I3,RESPONSE,Very often,Sehr oft,5
I3,RESPONSE,(Don't know),(Weiss nicht),888
I4,REQUEST,Did you feel that the respondent tried to answer the questions to the best of his or her ability?,"Hatten Sie das Gefühl, dass der Befragte versuchte, die Fragen so gut wie möglich zu beantworten?",
I4,RESPONSE,Never,Nie,1
I4,RESPONSE,Almost never,Fast nie,2
I4,RESPONSE,Now and then,Ab und zu,3
I4,RESPONSE,Often,Oft,4
I4,RESPONSE,Very often,Sehr oft,5
I4,RESPONSE,(Don't know),(Weiss nicht),888
I5,REQUEST,"Overall, did you feel that the respondent understood the questions?","Hatten Sie das Gefühl, dass der Befragte die Fragen im Grossen und Ganzen verstanden hat?",
I5,RESPONSE,Never,Nie,1
I5,RESPONSE,Almost never,Fast nie,2
I5,RESPONSE,Now and then,Ab und zu,3
I5,RESPONSE,Often,Oft,4
I5,RESPONSE,Very often,Sehr oft,5
I5,RESPONSE,(Don't know),(Weiss nicht),888
I6,REQUEST,"Was anyone else present, who interfered with the interview?","War sonst noch jemand anwesend, der das Interview beeinflusst hat?",
I6,RESPONSE,Yes,Ja,1
I6,RESPONSE,No,Nein,2
I6,RESPONSE,(Don't know),(Weiss nicht),888
I7,REQUEST,Who was this?,Wer war diese Person?,
I7,RESPONSE,Husband/wife/partner,Ehemann/Ehefrau/Partner/Partnerin,1
I7,RESPONSE,"Son/daughter (inc. step, adopted, foster, child of partner)","Sohn/Tochter (einschl. Stief-, Pflege- und Adoptivkinder, Pflegekinder oder Kinder des Partners/der Partnerin)",2
I7,RESPONSE,Parent/parent-in-law/step-parent/partner's parent,"Vater/Mutter, Schwiegervater/Schwiegermutter, Stiefvater/Stiefrmutter, Vater/Mutter des Partners/der Partnerin",3
I7,RESPONSE,Other relative,Andere verwandte Person,4
I7,RESPONSE,Other non-relative,Andere nichtverwandte Person,5
I7,RESPONSE,(Don't know),(Weiss nicht),888
I8,REQUEST,"If you have any additional comments on the interview, please write them in the space below.","Falls Sie noch zusätzliche Bemerkungen zum Interview haben, halten Sie diese bitte hier fest.",
B1,REQUEST,How interested would you say you are in politics - are you...,Wie stark interessieren Sie sich für Politik?,
B1,RESPONSE,very interested,... sehr interessiert,1
B1,RESPONSE,quite interested,... ziemlich interessiert,2
B1,RESPONSE,hardly interested,... kaum interessiert,3
B1,RESPONSE,"or, not at all interested?",... oder überhaupt nicht interessiert?,4
B1,RESPONSE,(Don't know),(Weiss nicht),888
B2,REQUEST,How often does politics seem so complicated that you can't really understand what is going on?,"Wie oft erscheint Ihnen Politik so kompliziert, dass Sie gar nicht richtig verstehen, worum es eigentlich geht?",
B2,RESPONSE,Never,Nie,1
B2,RESPONSE,Seldom,Selten,2
B2,RESPONSE,Occasionally,Manchmal,3
B2,RESPONSE,Regularly,Ziemlich häufig,4
B2,RESPONSE,Frequently,Häufig,5
B2,RESPONSE,(Don't know),(Weiss nicht),888
B3,REQUEST,Do you think that you could take an active role in a group involved with political issues?,"Glauben Sie, dass Sie in einer Gruppierung, die sich mit politischen Fragen befasst, eine active Rolle übernehmen könnten?",
B3,RESPONSE,Definitely not,Sicher nicht,1
B3,RESPONSE,Probably not,Wahrscheinlich nicht,2
B3,RESPONSE,Not sure either way,Eventuell,3
B3,RESPONSE,Probably,Wahrscheinlich schon,4
B3,RESPONSE,Definitely,"Ja, sicher",5
B3,RESPONSE,(Don't know),(Weiss nicht),888
B4,REQUEST,How difficult or easy do you find it to make your mind up about political issues?,"Wie schwer oder leicht fällt es Ihnen, sich bei politischen Fragen eine Meinung zu bilden?",
B4,RESPONSE,Very difficult,Sehr schwer,1
B4,RESPONSE,Difficult,Schwer,2
B4,RESPONSE,Neither difficult nor easy,Weder schwer noch leicht,3
B4,RESPONSE,Easy,Leicht,4
B4,RESPONSE,Very easy,Sehr leicht,5
B4,RESPONSE,(Don't know),(Weiss nicht),888
B5,REQUEST,"Using this card, do you think that politicians in general care what people like you think?","Glauben Sie, dass sich Politiker in der Regel darum kümmern, was Menschen wie Sie denken?",
B5,RESPONSE,Hardly any politicians care what people like me think,"Praktisch kein Politiker kümmert sich darum, was Menschen wie ich denken.",1
B5,RESPONSE,Very few care,Sehr wenige kümmern sich darum.,2
B5,RESPONSE,Some care,Ein paar kümmern sich darum.,3
B5,RESPONSE,Many care,Viele kümmern sich darum.,4
B5,RESPONSE,Most politicians care what people like me think,"Die meisten Politiker kümmern sich darum, was Menschen wie ich denken.",5
B5,RESPONSE,(Don't know),(Weiss nicht),888
B6,REQUEST,Would you say that politicians are just interested in getting people's votes rather than in people's opinions?,"Würden Sie sagen, dass Politiker hauptsächlich an Wählerstimmen statt an den Meinungen der Menschen interessiert sind?",
B6,RESPONSE,Nearly all politicians are just interested in votes,Fast alle Politiker sind nur an Wählerstimmen interessiert.,1
B6,RESPONSE,Most politicians are just interested in votes,Die meisten Politiker sind nur an Wählerstimmen interessiert.,2
B6,RESPONSE,"Some politicians are just interested in votes, others aren't","Einige Politiker sind nur an Wählerstimmen interessiert, andere jedoch nicht.",3
B6,RESPONSE,Most politicians are interested in people's opinions,Die meisten Politiker interessieren sich für die Meinungen der Menschen.,4
B6,RESPONSE,Nearly all politicians are interested in people's opinions,Fast alle Politiker interessieren sich für die Meinungen der Menschen.,5
B6,RESPONSE,(Don't know),(Weiss nicht),888
B7,REQUEST,"Using this card, please tell me on a score of 0-10 how much you personally trust each of the institutions I read out.","Bitte sagen Sie mir, wie Sie persönlich Ihr Vertrauen in die folgenden Institutionen oder Personengruppen auf einer Skala von 0 bis 10 einstufen würden.",
B7,REQUEST,"0 means you do not trust an institution at all, and 10 means you have complete trust.","0 bedeutet, dass Sie in eine Institution überhaupt kein Vertrauen haben, 10 steht für Ihr volles Vertrauen.",
B7,REQUEST,Firstly country's parliament?,Erstens...,
B7,RESPONSE, No trust At all, Überhaupt kein Vertrauen,0
B7,RESPONSE,1,1,1
B7,RESPONSE,2,2,2
B7,RESPONSE,3,3,3
B7,RESPONSE,4,4,4
B7,RESPONSE,5,5,5
B7,RESPONSE,6,6,6
B7,RESPONSE,7,7,7
B7,RESPONSE,8,8,8
B7,RESPONSE,9,9,9
B7,RESPONSE, Complete trust, Volles Vertrauen,10
B7,RESPONSE,(Don't know),(Weiss nicht),888
B8,REQUEST,... the legal system?,...Justiz,
B8,RESPONSE, No trust At all, Überhaupt kein Vertrauen,0
B8,RESPONSE,1,1,1
B8,RESPONSE,2,2,2
B8,RESPONSE,3,3,3
B8,RESPONSE,4,4,4
B8,RESPONSE,5,5,5
B8,RESPONSE,6,6,6
B8,RESPONSE,7,7,7
B8,RESPONSE,8,8,8
B8,RESPONSE,9,9,9
B8,RESPONSE, Complete trust, Volles Vertrauen,10
B8,RESPONSE,(Don't know),(Weiss nicht),888
B9,REQUEST,... the police?,...Polizei,
B9,RESPONSE, No trust At all, Überhaupt kein Vertrauen,0
B9,RESPONSE,1,1,1
B9,RESPONSE,2,2,2
B9,RESPONSE,3,3,3
B9,RESPONSE,4,4,4
B9,RESPONSE,5,5,5
B9,RESPONSE,6,6,6
B9,RESPONSE,7,7,7
B9,RESPONSE,8,8,8
B9,RESPONSE,9,9,9
B9,RESPONSE, Complete trust, Volles Vertrauen,10
B9,RESPONSE,(Don't know),(Weiss nicht),888
B10,REQUEST,... politicians?,...Politiker,
B10,RESPONSE, No trust At all, Überhaupt kein Vertrauen,0
B10,RESPONSE,1,1,1
B10,RESPONSE,2,2,2
B10,RESPONSE,3,3,3
B10,RESPONSE,4,4,4
B10,RESPONSE,5,5,5
B10,RESPONSE,6,6,6
B10,RESPONSE,7,7,7
B10,RESPONSE,8,8,8
B10,RESPONSE,9,9,9
B10,RESPONSE, Complete trust, Volles Vertrauen,10
B10,RESPONSE,(Don't know),(Weiss nicht),888
B11,REQUEST,... the European Parliament?,...Europäisches Parlament,
B11,RESPONSE, No trust At all, Überhaupt kein Vertrauen,0
B11,RESPONSE,1,1,1
B11,RESPONSE,2,2,2
B11,RESPONSE,3,3,3
B11,RESPONSE,4,4,4
B11,RESPONSE,5,5,5
B11,RESPONSE,6,6,6
B11,RESPONSE,7,7,7
