item_name,item_type,source,target,item_value
E42,REQUEST,... Did any improvements result?,Haben sich daraus Verbesserungen ergeben?,
E43,REQUEST,"… Regardless of the outcome, how fairly or unfairly were you treated in your attempt to improve things at work?","Ungeachtet des Resultats, wie fair oder unfair wurden Sie bei Ihrem Versuch behandelt, Dinge an Ihrem Arbeitsplatz zu verbessern?",
E43,RESPONSE, Treated very unfairly, sehr unfair behandelt,0
E43,RESPONSE,1,1,1
E43,RESPONSE,2,2,2
E43,RESPONSE,3,3,3
E43,RESPONSE,4,4,4
E43,RESPONSE,5,5,5
E43,RESPONSE,6,6,6
E43,RESPONSE,7,7,7
E43,RESPONSE,8,8,8
E43,RESPONSE,9,9,9
E43,RESPONSE, Treated very fairly, sehr fair behandelt,10
E43,RESPONSE, (Don't know),(Weiß nicht),888
A1,REQUEST,"On an average weekday, how much time, in total, do you spend watching television?",Wie viel Zeit verbringen Sie an einem normalen Wochentag insgesamt mit Fernsehen?,
A1,RESPONSE,No time at all,gar keine Zeit,1
A1,RESPONSE,Less than 0.5 hour,weniger als 0.5 Stunde,2
A1,RESPONSE,0.5 hour to 1 hour,"mehr als 0.5 Stunde, bis zu 1 Stunde",3
A1,RESPONSE,"More than 1 hour, up to 1.5 hours","mehr als 1 Stunde, bis zu 1.5 Stunden",4
A1,RESPONSE,"More than 1.5 hours, up to 2 hours","mehr als 1.5 Stunden, bis zu 2 Stunden",5
A1,RESPONSE,"More than 2 hours, up to 2.5 hours","mehr als 2 Stunden, bis zu 2.5 Stunden",6
A1,RESPONSE,"More than 2.5 hours, up to 3 hours","mehr als 2.5 Stunden, bis zu 3 Stunden",7
A1,RESPONSE,More than 3 hours,3 Stunden und mehr,8
A1,RESPONSE,(Don't know),(Weiß nicht),888
A2,REQUEST,"And again on an average weekday, how much of your time watching television is spent watching news or programmes about politics and current affairs?","Wenn Sie wieder an einen normalen Wochentag denken, wie viel Ihrer Fernsehzeit verwenden Sie zum Anschauen von Nachrichten oder von Programmen über Politik und über das aktuelle Geschehen?",
A2,RESPONSE,No time at all,gar keine Zeit,1
A2,RESPONSE,Less than 0.5 hour,weniger als 0.5 Stunde,2
A2,RESPONSE,0.5 hour to 1 hour,"mehr als 0.5 Stunde, bis zu 1 Stunde",3
A2,RESPONSE,"More than 1 hour, up to 1.5 hours","mehr als 1 Stunde, bis zu 1.5 Stunden",4
A2,RESPONSE,"More than 1.5 hours, up to 2 hours","mehr als 1.5 Stunden, bis zu 2 Stunden",5
A2,RESPONSE,"More than 2 hours, up to 2.5 hours","mehr als 2 Stunden, bis zu 2.5 Stunden",6
A2,RESPONSE,"More than 2.5 hours, up to 3 hours","mehr als 2.5 Stunden, bis zu 3 Stunden",7
A2,RESPONSE,More than 3 hours,3 Stunden und mehr,8
A2,RESPONSE,(Don't know),(Weiß nicht),888
A3,REQUEST,"On an average weekday, how much time, in total, do you spend listening to the radio?",Wie viel Zeit verbringen Sie an einem normalen Wochentag mit Radiohören?,
A3,RESPONSE,No time at all,gar keine Zeit,1
A3,RESPONSE,Less than 0.5 hour,weniger als 0.5 Stunde,2
A3,RESPONSE,0.5 hour to 1 hour,"mehr als 0.5 Stunde, bis zu 1 Stunde",3
A3,RESPONSE,"More than 1 hour, up to 1.5 hours","mehr als 1 Stunde, bis zu 1.5 Stunden",4
A3,RESPONSE,"More than 1.5 hours, up to 2 hours","mehr als 1.5 Stunden, bis zu 2 Stunden",5
A3,RESPONSE,"More than 2 hours, up to 2.5 hours","mehr als 2 Stunden, bis zu 2.5 Stunden",6
A3,RESPONSE,"More than 2.5 hours, up to 3 hours","mehr als 2.5 Stunden, bis zu 3 Stunden",7
A3,RESPONSE,More than 3 hours,3 Stunden und mehr,8
A3,RESPONSE,(Don't know),(Weiß nicht),888
A4,REQUEST,"And again on an average weekday, how much of your time listening to the radio is spent listening to news or programmes about politics and current affairs?","Wenn Sie wieder an einen normalen Wochentag denken, wie viel Ihrer Zeit zum Radiohören verwenden Sie auf das Hören der Nachrichten oder von Programmen über Politik und über das aktuelle Geschehen?",
A4,RESPONSE,No time at all,gar keine Zeit,1
A4,RESPONSE,Less than 0.5 hour,weniger als 0.5 Stunde,2
A4,RESPONSE,0.5 hour to 1 hour,"mehr als 0.5 Stunde, bis zu 1 Stunde",3
A4,RESPONSE,"More than 1 hour, up to 1.5 hours","mehr als 1 Stunde, bis zu 1.5 Stunden",4
A4,RESPONSE,"More than 1.5 hours, up to 2 hours","mehr als 1.5 Stunden, bis zu 2 Stunden",5
A4,RESPONSE,"More than 2 hours, up to 2.5 hours","mehr als 2 Stunden, bis zu 2.5 Stunden",6
A4,RESPONSE,"More than 2.5 hours, up to 3 hours","mehr als 2.5 Stunden, bis zu 3 Stunden",7
A4,RESPONSE,More than 3 hours,3 Stunden und mehr,8
A4,RESPONSE,(Don't know),(Weiß nicht),888
A5,REQUEST,"On an average weekday, how much time, in total, do you spend reading the newspapers?",Wie viel Zeit verbringen Sie an einem durchschnittlichen Wochentag insgesamt mit dem Lesen von Zeitungen?,
A5,RESPONSE,No time at all,gar keine Zeit,1
A5,RESPONSE,Less than 0.5 hour,weniger als 0.5 Stunde,2
A5,RESPONSE,0.5 hour to 1 hour,"mehr als 0.5 Stunde, bis zu 1 Stunde",3
A5,RESPONSE,"More than 1 hour, up to 1.5 hours","mehr als 1 Stunde, bis zu 1.5 Stunden",4
A5,RESPONSE,"More than 1.5 hours, up to 2 hours","mehr als 1.5 Stunden, bis zu 2 Stunden",5
A5,RESPONSE,"More than 2 hours, up to 2.5 hours","mehr als 2 Stunden, bis zu 2.5 Stunden",6
A5,RESPONSE,"More than 2.5 hours, up to 3 hours","mehr als 2.5 Stunden, bis zu 3 Stunden",7
A5,RESPONSE,More than 3 hours,3 Stunden und mehr,8
A5,RESPONSE,(Don't know),(Weiß nicht),888
A6,REQUEST,And how much of this time is spent reading about politics and current affairs?,Wie viel dieser Zeit verwenden Sie für das Lesen über politische Themen und über das aktuelle Geschehen?,
A6,RESPONSE,No time at all,gar keine Zeit,1
A6,RESPONSE,Less than 0.5 hour,weniger als 0.5 Stunde,2
A6,RESPONSE,0.5 hour to 1 hour,"mehr als 0.5 Stunde, bis zu 1 Stunde",3
A6,RESPONSE,"More than 1 hour, up to 1.5 hours","mehr als 1 Stunde, bis zu 1.5 Stunden",4
A6,RESPONSE,"More than 1.5 hours, up to 2 hours","mehr als 1.5 Stunden, bis zu 2 Stunden",5
A6,RESPONSE,"More than 2 hours, up to 2.5 hours","mehr als 2 Stunden, bis zu 2.5 Stunden",6
A6,RESPONSE,"More than 2.5 hours, up to 3 hours","mehr als 2.5 Stunden, bis zu 3 Stunden",7
A6,RESPONSE,More than 3 hours,3 Stunden und mehr,8
A6,RESPONSE,(Don't know),(Weiß nicht),888
A7,REQUEST,"Now, using this card, how often do you use the internet, the World Wide Web or e-mail – whether at home or at work – for your personal use?","Wie oft verwenden Sie das Internet, das World Wide Web oder E-Mails - sowohl zu Hause oder bei der Arbeit - für Ihren persönlichen Gebrauch?",
A7,RESPONSE,No access at home or work,kein Zugang zu Hause oder in der Arbeit,1
A7,RESPONSE,Never use,niemals,2
A7,RESPONSE,Less than once a month,weniger als einmal im Monat,3
A7,RESPONSE,Once a month,einmal im Monat,4
A7,RESPONSE,Several times a month,mehrmals im Monat,5
A7,RESPONSE,Once a week,einmal die Woche,6
A7,RESPONSE,Several times a week,mehrmals die Woche,7
A7,RESPONSE,Every day,täglich,8
A7,RESPONSE,(Don't know),(Weiß nicht),888
A8,REQUEST,"Using this card, generally speaking, would you say that most people can be trusted, or that you can't be too careful in dealing with people?","Würden Sie ganz generell sagen, dass man den meisten Menschen vertrauen kann, oder dass man im Umgang mit den Menschen nicht vorsichtig genug sein kann?",
A8,REQUEST,"Please tell me on a score of 0 to 10, where 0 means you can't be too careful and 10 means that most people can be trusted.","Bitte beantworten Sie mir diese Frage auf einer Skala von 0 bis 10, wobei 0 bedeutet, dass man nicht vorsichtig genug sein kann und 10, dass man den meisten vertrauen kann.",
A8,RESPONSE, You can't be too careful, man kann nicht vorsichtig genug sein,0
A8,RESPONSE,1,1,1
A8,RESPONSE,2,2,2
A8,RESPONSE,3,3,3
A8,RESPONSE,4,4,4
A8,RESPONSE,5,5,5
A8,RESPONSE,6,6,6
A8,RESPONSE,7,7,7
A8,RESPONSE,8,8,8
A8,RESPONSE,9,9,9
A8,RESPONSE, Most people can be trusted, den meisten Menschen kann man vertrauen,10
A8,RESPONSE,(Don't know),(Weiß nicht),888
A9,REQUEST,"Using this card, do you think that most people would try to take advantage of you if they got the chance, or would they try to be fair?","Glauben Sie, dass die meisten Menschen Sie ausnutzen würden, wenn sie die Möglichkeit dazu hätten, oder würden sie Ihnen gegenüber fair und anständig sein?",
A9,RESPONSE, Most people would try to take advantage of me, die meisten Menschen würden mich auszunutzen versuchen,0
A9,RESPONSE,1,1,1
A9,RESPONSE,2,2,2
A9,RESPONSE,3,3,3
A9,RESPONSE,4,4,4
A9,RESPONSE,5,5,5
A9,RESPONSE,6,6,6
A9,RESPONSE,7,7,7
A9,RESPONSE,8,8,8
A9,RESPONSE,9,9,9
A9,RESPONSE, Most people would try to be fair," die meisten Menschen würden versuchen, fair und anständig zu sein",10
A9,RESPONSE,(Don't know),(Weiß nicht),888
A10,REQUEST,Would you say that most of the time people try to be helpful or that they are mostly looking out for themselves?,"Würden Sie sagen, dass die meisten Menschen im Großen und Ganzen versuchen, hilfsbereit zu sein, oder sind sie meistens nur auf den eigenen Vorteil bedacht?",
A10,RESPONSE, People mostly look out for themselves, die meisten Menschen sind nur auf den eigenen Vorteil bedacht,0
A10,RESPONSE,1,1,1
A10,RESPONSE,2,2,2
A10,RESPONSE,3,3,3
A10,RESPONSE,4,4,4
A10,RESPONSE,5,5,5
A10,RESPONSE,6,6,6
A10,RESPONSE,7,7,7
A10,RESPONSE,8,8,8
A10,RESPONSE,9,9,9
A10,RESPONSE, People mostly try to be helpful," die meisten Menschen versuchen, hilfsbereit zu sein",10
A10,RESPONSE,(Don't know),(Weiß nicht),888
D1,REQUEST,"Thinking of people coming to live in country nowadays from other countries, would you say that...","Wenn Sie an die Zuwanderer denken, die heutzutage aus anderen Ländern nach Österreich einwandern, würden Sie sagen, ...?",
D1,RESPONSE,...most are of the same race or ethnic group as the majority of country 30 people,die meisten Zuwanderer gehören derselben Volksgruppe oder ethnischen Gruppe an wie die Mehrheit der österreichischen Bevölkerung,1
D1,RESPONSE,most are of a different race or ethnic group,"oder: die meisten Zuwanderer gehören einer anderen ethnischen Gruppe oder Volksgruppe an als die Mehrheit der österreichischen Bevölkerung,",2
D1,RESPONSE,"or, is it about half and half?","oder würden Sie sagen, dass die Zuwanderer ungefähr zur Hälfte derselben Volksgruppe oder ethnischen Gruppe wie die Mehrheit der österreichischen Bevölkerung angehören",3
D1,RESPONSE,(Don't know),(Weiß nicht),888
D2,REQUEST,"Now thinking about people coming to live in country nowadays from other countries within Europe, would you say that...","Wenn Sie nun an Zuwanderer denken, die aus anderen Staaten innerhalb Europas kommen, um in Österreich zu leben, würden Sie sagen, dass ...?",
D2,RESPONSE,...most come from the richer countries of Europe,die meisten aus den reichen Ländern Europas kommen,1
D2,RESPONSE,most come from the poorer countries of Europe,die meisten aus den armen Ländern Europas kommen,2
D2,RESPONSE,"or, is it about half and half?",oder dass es ungefähr halb/halb ist,3
D2,RESPONSE,(Don't know),(Weiß nicht),888
D3,REQUEST,"And what about people who come to live in country nowadays from countries outside Europe, would you say that...","Und was ist mit Zuwanderern, die heute aus Ländern außerhalb Europas kommen, um in Österreich zu leben, würden Sie sagen, dass...",
D3,RESPONSE,...most come from the richer countries of Europe,die meisten aus den reichen Ländern außerhalb Europas kommen,1
D3,RESPONSE,most come from the poorer countries of Europe,die meisten aus den armen Ländern außerhalb Europas kommen,2
D3,RESPONSE,"or, is it about half and half?",oder dass es ungefähr halb/halb ist,3
D3,RESPONSE,(Don't know),(Weiß nicht),888
D4,REQUEST,"Now, using this card, to what extent do you think country should allow people of the same race or ethnic group as most country people to come and live here?","Zunächst geht es um Zuwanderer, welche derselben Volksgruppe oder ethnischen Gruppe wie die meisten Österreicher angehören.",
D4,RESPONSE,Allow many to come and live here,"es vielen erlauben, zu kommen und hier zu leben",1
D4,RESPONSE,Allow some,es ziemlich vielen erlauben,2
D4,RESPONSE,Allow a few,es wenigen erlauben,3
D4,RESPONSE,Allow none,es keinem erlauben,4
D4,RESPONSE,(Don't know),(Weiß nicht),888
D5,REQUEST,How about people of a different race or ethnic group from most country people?,"Was ist mit Zuwanderern, die einer anderen Volksgruppe oder ethnischen Gruppe angehören als die meisten Menschen in Österreich?",
D5,RESPONSE,Allow many to come and live here,"es vielen erlauben, zu kommen und hier zu leben",1
D5,RESPONSE,Allow some,es ziemlich vielen erlauben,2
D5,RESPONSE,Allow a few,es wenigen erlauben,3
D5,RESPONSE,Allow none,es keinem erlauben,4
D5,RESPONSE,(Don't know),(Weiß nicht),888
D6,REQUEST,"Now, still using this card, to what extent do you think country should allow people from the richer countries in Europe to come and live here?","Bis zu welchem Grad glauben Sie, dass Österreich es Zuwandern aus den reicheren Ländern Europas erlauben sollte, hier zu leben?",
D6,RESPONSE,Allow many to come and live here,"es vielen erlauben, zu kommen und hier zu leben",1
D6,RESPONSE,Allow some,es ziemlich vielen erlauben,2
D6,RESPONSE,Allow a few,es wenigen erlauben,3
D6,RESPONSE,Allow none,es keinem erlauben,4
D6,RESPONSE,(Don't know),(Weiß nicht),888
D7,REQUEST,And how about people from the poorer countries in Europe?,Und was ist mit Zuwanderern aus den ärmeren Ländern Europas?,
D7,RESPONSE,Allow many to come and live here,"es vielen erlauben, zu kommen und hier zu leben",1
D7,RESPONSE,Allow some,es ziemlich vielen erlauben,2
D7,RESPONSE,Allow a few,es wenigen erlauben,3
D7,RESPONSE,Allow none,es keinem erlauben,4
D7,RESPONSE,(Don't know),(Weiß nicht),888
D8,REQUEST,To what extent do you think country should allow people from the richer countries outside Europe to come and live here?,"Bis zu welchem Grad sollte es Österreich Zuwanderern aus reicheren Ländern außerhalb Europas erlauben, hierher zu kommen und hier zu leben?",
D8,RESPONSE,Allow many to come and live here,"es vielen erlauben, zu kommen und hier zu leben",1
D8,RESPONSE,Allow some,es ziemlich vielen erlauben,2
D8,RESPONSE,Allow a few,es wenigen erlauben,3
D8,RESPONSE,Allow none,es keinem erlauben,4
D8,RESPONSE,(Don't know),(Weiß nicht),888
D9,REQUEST,How about people from the poorer countries outside Europe?,Was ist mit Zuwanderern aus ärmeren Ländern außerhalb Europas?,
D9,RESPONSE,Allow many to come and live here,"es vielen erlauben, zu kommen und hier zu leben",1
D9,RESPONSE,Allow some,es ziemlich vielen erlauben,2
D9,RESPONSE,Allow a few,es wenigen erlauben,3
D9,RESPONSE,Allow none,es keinem erlauben,4
D9,RESPONSE,(Don't know),(Weiß nicht),888
D10,REQUEST,"Please tell me how important you think each of these things should be in deciding whether someone born, brought up and living outside country should be able to come and live here.","Sagen Sie mir bitte, für wie wichtig Sie einzelne der folgenden Eigenschaften halten um zu entscheiden, ob jemand, der außerhalb von Österreich geboren wurde, aufwuchs und im Ausland lebt, hierher kommen und hier leben kann.",
D10,REQUEST,"Firstly, how important should it be for them to ...","Nun, wie wichtig sollte es für diese Menschen sein, ...?",
D10,REQUEST,have good educational qualifications?,gute Bildung und Qualifikation zu haben,
D10,RESPONSE, Extremely unimportant, äußerst unwichtig,0
D10,RESPONSE,1,1,1
D10,RESPONSE,2,2,2
D10,RESPONSE,3,3,3
D10,RESPONSE,4,4,4
D10,RESPONSE,5,5,5
D10,RESPONSE,6,6,6
D10,RESPONSE,7,7,7
D10,RESPONSE,8,8,8
D10,RESPONSE,9,9,9
D10,RESPONSE, Extremely important, äußerst wichtig,10
D10,RESPONSE, (Don't know),(Weiß nicht),888
D11,REQUEST,have close family living here?,nahe Verwandte hier zu haben,
D11,RESPONSE, Extremely unimportant, äußerst unwichtig,0
D11,RESPONSE,1,1,1
D11,RESPONSE,2,2,2
D11,RESPONSE,3,3,3
D11,RESPONSE,4,4,4
D11,RESPONSE,5,5,5
D11,RESPONSE,6,6,6
D11,RESPONSE,7,7,7
D11,RESPONSE,8,8,8
D11,RESPONSE,9,9,9
D11,RESPONSE, Extremely important, äußerst wichtig,10
D11,RESPONSE, (Don't know),(Weiß nicht),888
D12,REQUEST,be able to speak country's official language(s)?,Deutsch zu können,
D12,RESPONSE, Extremely unimportant, äußerst unwichtig,0
D12,RESPONSE,1,1,1
D12,RESPONSE,2,2,2
D12,RESPONSE,3,3,3
D12,RESPONSE,4,4,4
D12,RESPONSE,5,5,5
D12,RESPONSE,6,6,6
D12,RESPONSE,7,7,7
D12,RESPONSE,8,8,8
D12,RESPONSE,9,9,9
D12,RESPONSE, Extremely important, äußerst wichtig,10
D12,RESPONSE, (Don't know),(Weiß nicht),888
D13,REQUEST,be able to speak country's official language(s)?,einen christlichen Hintergrund zu haben,
D13,RESPONSE, Extremely unimportant, äußerst unwichtig,0
D13,RESPONSE,1,1,1
D13,RESPONSE,2,2,2
D13,RESPONSE,3,3,3
D13,RESPONSE,4,4,4
D13,RESPONSE,5,5,5
D13,RESPONSE,6,6,6
D13,RESPONSE,7,7,7
D13,RESPONSE,8,8,8
D13,RESPONSE,9,9,9
D13,RESPONSE, Extremely important, äußerst wichtig,10
D13,RESPONSE, (Don't know),(Weiß nicht),888
D14,REQUEST,come from a Christian background?,weiße Hautfarbe zu haben,
D14,RESPONSE, Extremely unimportant, äußerst unwichtig,0
D14,RESPONSE,1,1,1
D14,RESPONSE,2,2,2
D14,RESPONSE,3,3,3
D14,RESPONSE,4,4,4
D14,RESPONSE,5,5,5
D14,RESPONSE,6,6,6
D14,RESPONSE,7,7,7
D14,RESPONSE,8,8,8
D14,RESPONSE,9,9,9
D14,RESPONSE, Extremely important, äußerst wichtig,10
D14,RESPONSE, (Don't know),(Weiß nicht),888
D15,REQUEST,be wealthy?,wohlhabend zu sein,
D15,RESPONSE, Extremely unimportant, äußerst unwichtig,0
D15,RESPONSE,1,1,1
D15,RESPONSE,2,2,2
D15,RESPONSE,3,3,3
D15,RESPONSE,4,4,4
D15,RESPONSE,5,5,5
D15,RESPONSE,6,6,6
D15,RESPONSE,7,7,7
D15,RESPONSE,8,8,8
D15,RESPONSE,9,9,9
D15,RESPONSE, Extremely important, äußerst wichtig,10
D15,RESPONSE, (Don't know),(Weiß nicht),888
D16,REQUEST,have work skills that country needs?,"Fachkenntnisse beziehungsweise Fähigkeiten zu besitzen, die Österreich braucht",
D16,RESPONSE, Extremely unimportant, äußerst unwichtig,0
D16,RESPONSE,1,1,1
D16,RESPONSE,2,2,2
D16,RESPONSE,3,3,3
D16,RESPONSE,4,4,4
D16,RESPONSE,5,5,5
D16,RESPONSE,6,6,6
D16,RESPONSE,7,7,7
D16,RESPONSE,8,8,8
D16,RESPONSE,9,9,9
D16,RESPONSE, Extremely important, äußerst wichtig,10
D16,RESPONSE, (Don't know),(Weiß nicht),888
D17,REQUEST,be committed to the way of life in country?,österreichische Lebensgewohnheiten anzunehmen,
D17,RESPONSE, Extremely unimportant, äußerst unwichtig,0
D17,RESPONSE,1,1,1
D17,RESPONSE,2,2,2
D17,RESPONSE,3,3,3
D17,RESPONSE,4,4,4
D17,RESPONSE,5,5,5
D17,RESPONSE,6,6,6
D17,RESPONSE,7,7,7
D17,RESPONSE,8,8,8
D17,RESPONSE,9,9,9
D17,RESPONSE, Extremely important, äußerst wichtig,10
D17,RESPONSE, (Don't know),(Weiß nicht),888
D18,REQUEST,"Using this card, please say how much you agree or disagree with each of the following statements.","Sagen Sie mir, wie sehr Sie den folgenden Aussagen zustimmen beziehungsweise nicht zustimmen.",
D18,REQUEST,Firstly...,"Die durchschnittlichen Löhne und Gehälter werden im allgemeinen durch Zuwanderer, die nach Österreich kommen, gesenkt",
D18,RESPONSE,Agree,stimme voll zu,1
D18,RESPONSE,Agree strongly,stimme zu,2
D18,RESPONSE,Neither agree nor disagree,weder noch,3
D18,RESPONSE,Disagree,stimme nicht zu,4
D18,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D18,RESPONSE,(Don't know),(Weiß nicht),888
D19,REQUEST,People who come to live and work here generally harm the economic prospects of the poor more than the rich,"Im allgemeinen schaden die Zuwanderer, die nach Österreich kommen, den Armen wirtschaftlich mehr als den Reichen",
D19,RESPONSE,Agree,stimme voll zu,1
D19,RESPONSE,Agree strongly,stimme zu,2
D19,RESPONSE,Neither agree nor disagree,weder noch,3
D19,RESPONSE,Disagree,stimme nicht zu,4
D19,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D19,RESPONSE,(Don't know),(Weiß nicht),888
D20,REQUEST,People who come to live and work here help to fill jobs where there are shortages of workers,"Zuwanderer, die nach Österreich kommen, helfen solche Arbeitsplätze zu besetzen, für die es einen Mangel an Arbeitskräften gibt",
D20,RESPONSE,Agree,stimme voll zu,1
D20,RESPONSE,Agree strongly,stimme zu,2
D20,RESPONSE,Neither agree nor disagree,weder noch,3
D20,RESPONSE,Disagree,stimme nicht zu,4
D20,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D20,RESPONSE,(Don't know),(Weiß nicht),888
D21,REQUEST,"If people who have come to live and work here are unemployed for a long period, they should be made to leave","Wenn Zuwanderer, die nach Österreich gekommen sind, für längere Zeit arbeitslos sind, sollen sie zum Verlassen des Landes gezwungen werden",
D21,RESPONSE,Agree,stimme voll zu,1
D21,RESPONSE,Agree strongly,stimme zu,2
D21,RESPONSE,Neither agree nor disagree,weder noch,3
D21,RESPONSE,Disagree,stimme nicht zu,4
D21,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D21,RESPONSE,(Don't know),(Weiß nicht),888
D22,REQUEST,People who have come to live here should be given the same rights as everyone else,"Zuwanderer, die nach Österreich gekommen sind, sollten die selben Rechte erhalten, wie jeder andere auch",
D22,RESPONSE,Agree,stimme voll zu,1
D22,RESPONSE,Agree strongly,stimme zu,2
D22,RESPONSE,Neither agree nor disagree,weder noch,3
D22,RESPONSE,Disagree,stimme nicht zu,4
D22,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D22,RESPONSE,(Don't know),(Weiß nicht),888
D23,REQUEST,"If people who have come to live here commit a serious crime, they should be made to leave","Wenn Zuwanderer, die nach Österreich gekommen sind, eine schwere Straftat begehen, sollten sie das Land verlassen müssen",
D23,RESPONSE,Agree,stimme voll zu,1
D23,RESPONSE,Agree strongly,stimme zu,2
D23,RESPONSE,Neither agree nor disagree,weder noch,3
D23,RESPONSE,Disagree,stimme nicht zu,4
D23,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D23,RESPONSE,(Don't know),(Weiß nicht),888
D24,REQUEST,"If people who have come to live here commit any crime, they should be made to leave","Wenn Zuwanderer, die nach Österreich gekommen sind, auch nur irgendeine Straftat begehen, sollten sie das Land verlassen müssen",
D24,RESPONSE,Agree,stimme voll zu,1
D24,RESPONSE,Agree strongly,stimme zu,2
D24,RESPONSE,Neither agree nor disagree,weder noch,3
D24,RESPONSE,Disagree,stimme nicht zu,4
D24,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D24,RESPONSE,(Don't know),(Weiß nicht),888
D25,REQUEST,"Using this card, would you say that people who come to live here generally take jobs away from workers in country, or generally help to create new jobs?","Würden Sie sagen, dass Zuwanderer, die nach Österreich kommen, generell den österreichischen Arbeitern die Jobs wegnehmen, oder dass sie dazu beitragen, neue Jobs zu schaffen?",
D25,RESPONSE, Take jobs away, nehmen Jobs weg,0
D25,RESPONSE,1,1,1
D25,RESPONSE,2,2,2
D25,RESPONSE,3,3,3
D25,RESPONSE,4,4,4
D25,RESPONSE,5,5,5
D25,RESPONSE,6,6,6
D25,RESPONSE,7,7,7
D25,RESPONSE,8,8,8
D25,RESPONSE,9,9,9
D25,RESPONSE, Create new jobs, schaffen neue Jobs,10
D25,RESPONSE, (Don't know),(Weiß nicht),888
D26,REQUEST,Most people who come to live here work and pay taxes.,"Die meisten Zuwanderer, die nach Österreich kommen, arbeiten und zahlen Steuern.",
D26,REQUEST,They also use health and welfare services.,Sie nehmen auch Kranken- und Sozialleistungen in Anspruch.,
D26,REQUEST,"On balance, do you think people who come here take out more than they put in or put in more than they take out?","Im Ganzen betrachtet, glauben Sie, dass Zuwanderer, die nach Österreich gekommen sind, mehr heraus- holen als sie einzahlen, oder mehr einzahlen als sie herausholen?",
D26,RESPONSE, Generally take out more, nehmen generell mehr heraus,0
D26,RESPONSE,1,1,1
D26,RESPONSE,2,2,2
D26,RESPONSE,3,3,3
D26,RESPONSE,4,4,4
D26,RESPONSE,5,5,5
D26,RESPONSE,6,6,6
D26,RESPONSE,7,7,7
D26,RESPONSE,8,8,8
D26,RESPONSE,9,9,9
D26,RESPONSE, Generally put in more, tragen generell mehr bei,10
D26,RESPONSE, (Don't know),(Weiß nicht),888
D27,REQUEST,Would you say it is generally bad or good for country's economy that people come to live here from other countries?,"Würden Sie sagen, dass es generell schlecht oder gut für die österreichische Wirtschaft ist, dass Zuwanderer nach Österreich kommen und um hier zu leben?",
D27,RESPONSE, Bad for the economy, schlecht für die Wirtschaft,0
D27,RESPONSE,1,1,1
D27,RESPONSE,2,2,2
D27,RESPONSE,3,3,3
D27,RESPONSE,4,4,4
D27,RESPONSE,5,5,5
D27,RESPONSE,6,6,6
D27,RESPONSE,7,7,7
D27,RESPONSE,8,8,8
D27,RESPONSE,9,9,9
D27,RESPONSE, Good for the economy, gut für die Wirtschaft,10
D27,RESPONSE, (Don't know),(Weiß nicht),888
D28,REQUEST,"And, using this card, would you say that country's cultural life is generally undermined or enriched by people coming to live here from other countries?","Würden Sie sagen, dass das kulturelle Leben in Österreich im allgemeinen von Zuwanderern, die nach Österreich kommen, untergraben oder bereichert wird?",
D28,RESPONSE, Cultural life undermined, kulturelles Leben wird untergraben,0
D28,RESPONSE,1,1,1
D28,RESPONSE,2,2,2
D28,RESPONSE,3,3,3
D28,RESPONSE,4,4,4
D28,RESPONSE,5,5,5
D28,RESPONSE,6,6,6
D28,RESPONSE,7,7,7
D28,RESPONSE,8,8,8
D28,RESPONSE,9,9,9
D28,RESPONSE, Cultural life enriched, kulturelles Leben wird bereichert,10
D28,RESPONSE, (Don't know),(Weiß nicht),888
D29,REQUEST,Is country made a worse or a better place to live by people coming to live here from other countries?,Wird Österreich durch die Zuwanderer ein schlechterer oder besserer Ort zum Leben?,
D29,RESPONSE, Worse place to live, schlechterer Ort zum Leben,0
D29,RESPONSE,1,1,1
D29,RESPONSE,2,2,2
D29,RESPONSE,3,3,3
D29,RESPONSE,4,4,4
D29,RESPONSE,5,5,5
D29,RESPONSE,6,6,6
D29,RESPONSE,7,7,7
D29,RESPONSE,8,8,8
D29,RESPONSE,9,9,9
D29,RESPONSE, Better place to live, besserer Ort zum Leben,10
D29,RESPONSE, (Don't know),(Weiß nicht),888
D30,REQUEST,Are country's crime problems made worse or better by people coming to live here from other countries?,Nehmen durch Zuwanderer Österreichs Probleme mit der Kriminalität zu oder nehmen sie ab?,
D30,RESPONSE, Crime problems made worse, Kriminalitätsprobleme nehmen zu,0
D30,RESPONSE,1,1,1
D30,RESPONSE,2,2,2
D30,RESPONSE,3,3,3
D30,RESPONSE,4,4,4
D30,RESPONSE,5,5,5
D30,RESPONSE,6,6,6
D30,RESPONSE,7,7,7
D30,RESPONSE,8,8,8
D30,RESPONSE,9,9,9
D30,RESPONSE, Crime problems made better, Kriminalitätsprobleme nehmen ab,10
D30,RESPONSE, (Don't know),(Weiß nicht),888
